epoch_utc,mp_ra,mp_dec
1741041900,3.90594598244897,-0.362742712804546
1741041960,3.90612325243258,-0.362804108118077
1741042020,3.90630052877337,-0.362865491904846
1741042080,3.90647781147102,-0.362926864162822
1741042140,3.90665510052518,-0.362988224889969
1741042200,3.90683239593554,-0.363049574084258
1741042260,3.90700969770173,-0.363110911743652
1741042320,3.90718700582344,-0.363172237866118
1741042380,3.9073643203003,-0.36323355244963
1741042440,3.90754164113202,-0.363294855492149
1741042500,3.90771896831822,-0.363356146991645
1741042560,3.90789630185856,-0.363417426946089
1741042620,3.90807364175271,-0.363478695353443
1741042680,3.90825098800033,-0.363539952211683
1741042740,3.90842834060107,-0.363601197518775
1741042800,3.90860569955456,-0.363662431272686
1741042860,3.90878306486051,-0.363723653471391
1741042920,3.90896043651852,-0.363784864112856
1741042980,3.90913781452827,-0.363846063195048
1741043040,3.90931519888939,-0.363907250715942
1741043100,3.90949258960154,-0.363968426673508
1741043160,3.9096699866644,-0.36402959106572
1741043220,3.90984739007757,-0.36409074389054
1741043280,3.91002479984072,-0.364151885145946
1741043340,3.91020221595351,-0.364213014829908
1741043400,3.91037963841555,-0.364274132940397
1741043460,3.91055706722651,-0.364335239475383
1741043520,3.91073450238604,-0.364396334432845
1741043580,3.91091194389378,-0.364457417810749
1741043640,3.91108939174935,-0.36451848960707
1741043700,3.91126684595241,-0.36457954981978
1741043760,3.91144430650258,-0.364640598446853
1741043820,3.91162177339954,-0.364701635486264
1741043880,3.91179924664288,-0.364762660935987
1741043940,3.91197672623227,-0.364823674793992
1741044000,3.91215421216735,-0.364884677058255
1741044060,3.91233170444774,-0.36494566772675
1741044120,3.91250920307305,-0.365006646797453
1741044180,3.91268670804297,-0.365067614268342
1741044240,3.91286421935709,-0.365128570137386
1741044300,3.91304173701507,-0.365189514402566
1741044360,3.91321926101653,-0.365250447061852
1741044420,3.91339679136108,-0.365311368113223
1741044480,3.91357432804838,-0.365372277554656
1741044540,3.91375187107803,-0.365433175384129
1741044600,3.91392942044968,-0.365494061599615
1741044660,3.91410697616295,-0.365554936199093
1741044720,3.91428453821746,-0.365615799180538
1741044780,3.91446210661286,-0.36567665054193
1741044840,3.91463968134872,-0.365737490281248
1741044900,3.91481726242471,-0.365798318396468
1741044960,3.91499484984045,-0.365859134885567
1741045020,3.91517244359553,-0.365919939746526
1741045080,3.91535004368959,-0.365980732977322
1741045140,3.91552765012225,-0.366041514575934
1741045200,3.91570526289313,-0.366102284540343
1741045260,3.91588288200184,-0.366163042868528
1741045320,3.916060507448,-0.366223789558467
1741045380,3.91623813923122,-0.366284524608142
1741045440,3.91641577735113,-0.366345248015534
1741045500,3.91659342180732,-0.366405959778621
1741045560,3.91677107259943,-0.366466659895387
1741045620,3.91694872972703,-0.366527348363809
1741045680,3.91712639318978,-0.366588025181872
1741045740,3.91730406298727,-0.366648690347555
1741045800,3.9174817391191,-0.366709343858842
1741045860,3.91765942158486,-0.366769985713716
1741045920,3.91783711038422,-0.366830615910156
1741045980,3.91801480551674,-0.366891234446146
1741046040,3.91819250698202,-0.36695184131967
1741046100,3.91837021477967,-0.367012436528708
1741046160,3.91854792890932,-0.36707302007125
1741046220,3.91872564937054,-0.367133591945273
1741046280,3.91890337616294,-0.367194152148764
1741046340,3.91908110928614,-0.367254700679706
1741046400,3.91925884873972,-0.367315237536085
1741046460,3.9194365945233,-0.367375762715887
1741046520,3.91961434663645,-0.367436276217092
1741046580,3.91979210507877,-0.367496778037689
1741046640,3.91996986984987,-0.367557268175662
1741046700,3.92014764094934,-0.367617746628999
1741046760,3.92032541837678,-0.367678213395683
1741046820,3.92050320213177,-0.367738668473702
1741046880,3.92068099221391,-0.367799111861044
1741046940,3.9208587886228,-0.367859543555693
1741047000,3.92103659135802,-0.367919963555639
1741047060,3.92121440041915,-0.367980371858865
1741047120,3.92139221580579,-0.368040768463364
1741047180,3.92157003751754,-0.368101153367122
1741047240,3.92174786555396,-0.368161526568123
1741047300,3.92192569991467,-0.368221888064363
1741047360,3.92210354059921,-0.368282237853823
1741047420,3.9222813876072,-0.368342575934497
1741047480,3.92245924093821,-0.368402902304372
1741047540,3.92263710059183,-0.36846321696144
1741047600,3.92281496656764,-0.368523519903689
1741047660,3.92299283886521,-0.368583811129107
1741047720,3.92317071748412,-0.368644090635689
1741047780,3.92334860242394,-0.368704358421424
1741047840,3.92352649368429,-0.368764614484301
1741047900,3.9237043912647,-0.368824858822308
1741047960,3.92388229516477,-0.368885091433445
1741048020,3.92406020538405,-0.368945312315699
1741048080,3.92423812192215,-0.369005521467059
1741048140,3.92441604477861,-0.369065718885522
1741048200,3.92459397395302,-0.369125904569077
1741048260,3.92477190944495,-0.36918607851572
1741048320,3.92494985125397,-0.369246240723443
1741048380,3.92512779937964,-0.369306391190236
1741048440,3.92530575382155,-0.369366529914098
1741048500,3.92548371457923,-0.36942665689302
1741048560,3.92566168165228,-0.369486772124993
1741048620,3.92583965504024,-0.369546875608017
1741048680,3.92601763474269,-0.369606967340083
1741048740,3.92619562075921,-0.369667047319187
1741048800,3.92637361308932,-0.369727115543324
1741048860,3.9265516117326,-0.369787172010489
1741048920,3.92672961668863,-0.369847216718679
1741048980,3.92690762795696,-0.369907249665888
1741049040,3.92708564553713,-0.369967270850115
1741049100,3.92726366942873,-0.370027280269355
1741049160,3.92744169963128,-0.370087277921605
1741049220,3.92761973614436,-0.37014726380486
1741049280,3.92779777896753,-0.370207237917123
1741049340,3.92797582810032,-0.370267200256386
1741049400,3.92815388354231,-0.370327150820649
1741049460,3.92833194529303,-0.370387089607909
1741049520,3.92851001335205,-0.370447016616166
1741049580,3.9286880877189,-0.37050693184342
1741049640,3.92886616839314,-0.370566835287668
1741049700,3.92904425537432,-0.370626726946908
1741049760,3.92922234866199,-0.37068660681914
1741049820,3.92940044825569,-0.370746474902368
1741049880,3.92957855415497,-0.370806331194588
1741049940,3.92975666635939,-0.370866175693803
1741050000,3.92993478486846,-0.37092600839801
1741050060,3.93011290968175,-0.370985829305213
1741050120,3.93029104079878,-0.371045638413413
1741050180,3.93046917821911,-0.371105435720611
1741050240,3.93064732194227,-0.371165221224809
1741050300,3.9308254719678,-0.371224994924009
1741050360,3.93100362829526,-0.371284756816212
1741050420,3.93118179092415,-0.371344506899421
1741050480,3.93135995985404,-0.371404245171644
1741050540,3.93153813508442,-0.371463971630877
1741050600,3.93171631661489,-0.371523686275128
1741050660,3.93189450444492,-0.371583389102397
1741050720,3.93207269857408,-0.371643080110692
1741050780,3.93225089900189,-0.371702759298015
1741050840,3.9324291057279,-0.371762426662372
1741050900,3.93260731875159,-0.371822082201767
1741050960,3.93278553807254,-0.371881725914205
1741051020,3.93296376369025,-0.371941357797692
1741051080,3.93314199560427,-0.372000977850232
1741051140,3.9333202338141,-0.372060586069834
1741051200,3.93349847831927,-0.372120182454502
1741051260,3.93367672911933,-0.372179767002245
1741051320,3.93385498621378,-0.372239339711068
1741051380,3.93403324960214,-0.372298900578978
1741051440,3.93421151928394,-0.372358449603983
1741051500,3.93438979525869,-0.37241798678409
1741051560,3.93456807752591,-0.372477512117309
1741051620,3.93474636608514,-0.372537025601646
1741051680,3.93492466093589,-0.372596527235113
1741051740,3.93510296207765,-0.372656017015714
1741051800,3.93528126950995,-0.372715494941459
1741051860,3.93545958323232,-0.372774961010361
1741051920,3.93563790324428,-0.372834415220429
1741051980,3.93581622954531,-0.372893857569669
1741052040,3.93599456213493,-0.372953288056097
1741052100,3.93617290101268,-0.37301270667772
1741052160,3.93635124617803,-0.37307211343255
1741052220,3.93652959763052,-0.373131508318597
1741052280,3.93670795536962,-0.373190891333872
1741052340,3.93688631939489,-0.373250262476391
1741052400,3.93706468970579,-0.373309621744163
1741052460,3.93724306630187,-0.373368969135197
1741052520,3.93742144918258,-0.373428304647509
1741052580,3.93759983834747,-0.373487628279115
1741052640,3.93777823379601,-0.373546940028025
1741052700,3.93795663552771,-0.37360623989225
1741052760,3.93813504354208,-0.373665527869807
1741052820,3.93831345783863,-0.373724803958712
1741052880,3.93849187841683,-0.373784068156974
1741052940,3.93867030527619,-0.37384332046261
1741053000,3.9388487384162,-0.373902560873638
1741053060,3.93902717783638,-0.373961789388072
1741053120,3.9392056235362,-0.374021006003923
1741053180,3.93938407551516,-0.374080210719209
1741053240,3.93956253377276,-0.374139403531951
1741053300,3.93974099830849,-0.374198584440158
1741053360,3.93991946912182,-0.374257753441852
1741053420,3.94009794621226,-0.374316910535048
1741053480,3.9402764295793,-0.374376055717763
1741053540,3.94045491922245,-0.374435188988018
1741053600,3.94063341514113,-0.374494310343825
1741053660,3.94081191733489,-0.374553419783207
1741053720,3.94099042580319,-0.374612517304178
1741053780,3.94116894054551,-0.374671602904761
1741053840,3.94134746156135,-0.374730676582973
1741053900,3.94152598885019,-0.374789738336835
1741053960,3.94170452241149,-0.374848788164364
1741054020,3.94188306224475,-0.374907826063582
1741054080,3.94206160834945,-0.374966852032509
1741054140,3.94224016072506,-0.375025866069165
1741054200,3.94241871937105,-0.375084868171573
1741054260,3.94259728428691,-0.375143858337748
1741054320,3.94277585547212,-0.375202836565717
1741054380,3.94295443292615,-0.375261802853503
1741054440,3.94313301664845,-0.375320757199124
1741054500,3.94331160663854,-0.375379699600603
1741054560,3.94349020289585,-0.375438630055966
1741054620,3.94366880541988,-0.375497548563229
1741054680,3.94384741421007,-0.375556455120422
1741054740,3.94402602926591,-0.375615349725565
1741054800,3.94420465058687,-0.375674232376685
1741054860,3.94438327817241,-0.375733103071802
1741054920,3.944561912022,-0.375791961808942
1741054980,3.94474055213509,-0.375850808586133
1741055040,3.94491919851118,-0.375909643401396
1741055100,3.9450978511497,-0.375968466252757
1741055160,3.94527651005011,-0.376027277138242
1741055220,3.94545517521189,-0.376086076055878
1741055280,3.9456338466345,-0.376144863003689
1741055340,3.94581252431737,-0.376203637979703
1741055400,3.94599120826001,-0.376262400981949
1741055460,3.94616989846184,-0.376321152008448
1741055520,3.94634859492233,-0.376379891057234
1741055580,3.94652729764092,-0.37643861812633
1741055640,3.9467060066171,-0.376497333213769
1741055700,3.94688472185028,-0.376556036317575
1741055760,3.94706344333994,-0.376614727435779
1741055820,3.94724217108553,-0.376673406566409
1741055880,3.94742090508648,-0.376732073707493
1741055940,3.94759964534228,-0.376790728857062
1741056000,3.94777839185233,-0.376849372013147
1741056060,3.94795714461612,-0.376908003173778
1741056120,3.94813590363306,-0.376966622336982
1741056180,3.94831466890262,-0.377025229500793
1741056240,3.94849344042426,-0.377083824663242
1741056300,3.94867221819738,-0.37714240782236
1741056360,3.94885100222146,-0.377200978976178
1741056420,3.94902979249593,-0.377259538122731
1741056480,3.94920858902023,-0.377318085260046
1741056540,3.9493873917938,-0.37737662038616
1741056600,3.94956620081609,-0.377435143499103
1741056660,3.94974501608652,-0.377493654596912
1741056720,3.94992383760453,-0.377552153677617
1741056780,3.95010266536958,-0.377610640739252
1741056840,3.95028149938107,-0.377669115779854
1741056900,3.95046033963847,-0.377727578797457
1741056960,3.95063918614118,-0.377786029790093
1741057020,3.95081803888866,-0.377844468755799
1741057080,3.95099689788034,-0.377902895692609
1741057140,3.95117576311561,-0.377961310598563
1741057200,3.95135463459395,-0.378019713471693
1741057260,3.95153351231477,-0.378078104310037
1741057320,3.9517123962775,-0.378136483111629
1741057380,3.95189128648156,-0.37819484987451
1741057440,3.9520701829264,-0.378253204596713
1741057500,3.9522490856114,-0.378311547276281
1741057560,3.95242799453602,-0.378369877911249
1741057620,3.95260690969967,-0.378428196499651
1741057680,3.95278583110177,-0.378486503039534
1741057740,3.95296475874175,-0.378544797528929
1741057800,3.95314369261901,-0.378603079965881
1741057860,3.953322632733,-0.378661350348425
1741057920,3.95350157908313,-0.378719608674605
1741057980,3.95368053166879,-0.378777854942459
1741058040,3.95385949048942,-0.378836089150026
1741058100,3.95403845554444,-0.378894311295351
1741058160,3.95421742683326,-0.378952521376469
1741058220,3.95439640435527,-0.379010719391425
1741058280,3.9545753881099,-0.379068905338261
1741058340,3.95475437809657,-0.379127079215019
1741058400,3.95493337431469,-0.37918524101974
1741058460,3.95511237676365,-0.379243390750466
1741058520,3.95529138544288,-0.379301528405242
1741058580,3.95547040035178,-0.379359653982112
1741058640,3.95564942148974,-0.379417767479118
1741058700,3.95582844885618,-0.379475868894303
1741058760,3.95600748245052,-0.37953395822571
1741058820,3.95618652227213,-0.379592035471388
1741058880,3.95636556832045,-0.37965010062938
1741058940,3.95654462059484,-0.37970815369773
1741059000,3.95672367909474,-0.379766194674483
1741059060,3.95690274381953,-0.379824223557688
1741059120,3.95708181476861,-0.37988224034539
1741059180,3.95726089194138,-0.379940245035631
1741059240,3.95743997533723,-0.379998237626463
1741059300,3.95761906495556,-0.380056218115931
1741059360,3.95779816079578,-0.380114186502085
1741059420,3.95797726285727,-0.380172142782968
1741059480,3.95815637113942,-0.380230086956632
1741059540,3.95833548564162,-0.380288019021123
1741059600,3.95851460636327,-0.380345938974493
1741059660,3.95869373330376,-0.380403846814784
1741059720,3.95887286646249,-0.380461742540055
1741059780,3.95905200583881,-0.380519626148349
1741059840,3.95923115143214,-0.380577497637716
1741059900,3.95941030324186,-0.380635357006208
1741059960,3.95958946126736,-0.380693204251878
1741060020,3.95976862550799,-0.380751039372771
1741060080,3.95994779596319,-0.380808862366945
1741060140,3.96012697263229,-0.380866673232448
1741060200,3.96030615551472,-0.380924471967333
1741060260,3.9604853446098,-0.380982258569649
1741060320,3.96066453991696,-0.381040033037451
1741060380,3.96084374143556,-0.381097795368794
1741060440,3.96102294916498,-0.381155545561728
1741060500,3.9612021631046,-0.381213283614308
1741060560,3.9613813832538,-0.38127100952459
1741060620,3.96156060961193,-0.381328723290623
1741060680,3.96173984217838,-0.381386424910464
1741060740,3.96191908095251,-0.381444114382169
1741060800,3.96209832593374,-0.381501791703792
1741060860,3.96227757712137,-0.38155945687339
1741060920,3.96245683451482,-0.381617109889017
1741060980,3.96263609811343,-0.381674750748728
1741061040,3.96281536791659,-0.381732379450583
1741061100,3.96299464392364,-0.381789995992638
1741061160,3.96317392613397,-0.38184760037295
1741061220,3.96335321454695,-0.381905192589573
1741061280,3.96353250916191,-0.381962772640568
1741061340,3.96371180997825,-0.382020340523992
1741061400,3.96389111699531,-0.382077896237906
1741061460,3.96407043021245,-0.382135439780366
1741061520,3.96424974962904,-0.38219297114943
1741061580,3.96442907524443,-0.382250490343164
1741061640,3.96460840705801,-0.382307997359621
1741061700,3.96478774506906,-0.38236549219686
1741061760,3.96496708927702,-0.382422974852949
1741061820,3.96514643968121,-0.382480445325944
1741061880,3.96532579628097,-0.382537903613906
1741061940,3.96550515907569,-0.382595349714896
1741062000,3.96568452806467,-0.382652783626976
1741062060,3.96586390324731,-0.382710205348212
1741062120,3.96604328462293,-0.38276761487666
1741062180,3.9662226721909,-0.382825012210387
1741062240,3.96640206595055,-0.382882397347456
1741062300,3.96658146590123,-0.382939770285928
1741062360,3.9667608720423,-0.382997131023869
1741062420,3.9669402843731,-0.383054479559343
1741062480,3.96711970289297,-0.383111815890411
1741062540,3.96729912760125,-0.383169140015145
1741062600,3.96747855849728,-0.383226451931604
1741062660,3.9676579955804,-0.383283751637854
1741062720,3.96783743884999,-0.383341039131961
1741062780,3.96801688830533,-0.383398314411995
1741062840,3.96819634394578,-0.383455577476015
1741062900,3.96837580577069,-0.383512828322094
1741062960,3.96855527377939,-0.383570066948298
1741063020,3.96873474797123,-0.383627293352696
1741063080,3.96891422834552,-0.38368450753335
1741063140,3.96909371490158,-0.383741709488331
1741063200,3.96927320763879,-0.383798899215708
1741063260,3.96945270655645,-0.38385607671355
1741063320,3.9696322116539,-0.383913241979928
1741063380,3.96981172293046,-0.383970395012908
1741063440,3.96999124038545,-0.384027535810562
1741063500,3.97017076401823,-0.384084664370959
1741063560,3.97035029382811,-0.384141780692168
1741063620,3.9705298298144,-0.384198884772261
1741063680,3.97070937197645,-0.384255976609313
1741063740,3.97088892031357,-0.384313056201389
1741063800,3.97106847482508,-0.384370123546567
1741063860,3.97124803551031,-0.384427178642914
1741063920,3.97142760236859,-0.384484221488505
1741063980,3.97160717539921,-0.384541252081414
1741064040,3.97178675460151,-0.384598270419711
1741064100,3.9719663399748,-0.384655276501473
1741064160,3.97214593151841,-0.384712270324773
1741064220,3.97232552923164,-0.384769251887681
1741064280,3.9725051331138,-0.384826221188276
1741064340,3.97268474316423,-0.384883178224632
1741064400,3.97286435938222,-0.384940122994825
1741064460,3.97304398176709,-0.38499705549693
1741064520,3.97322361031814,-0.38505397572902
1741064580,3.9734032450347,-0.385110883689177
1741064640,3.97358288591608,-0.385167779375474
1741064700,3.97376253296156,-0.385224662785987
1741064760,3.97394218617046,-0.385281533918796
1741064820,3.9741218455421,-0.385338392771977
1741064880,3.97430151107577,-0.385395239343607
1741064940,3.97448118277078,-0.385452073631769
1741065000,3.97466086062641,-0.385508895634537
1741065060,3.974840544642,-0.38556570534999
1741065120,3.97502023481683,-0.385622502776208
1741065180,3.9751999311502,-0.385679287911275
1741065240,3.97537963364142,-0.385736060753265
1741065300,3.97555934228978,-0.385792821300262
1741065360,3.97573905709458,-0.385849569550345
1741065420,3.9759187780551,-0.385906305501597
1741065480,3.97609850517067,-0.3859630291521
1741065540,3.97627823844055,-0.386019740499931
1741065600,3.97645797786404,-0.386076439543177
1741065660,3.97663772344044,-0.386133126279917
1741065720,3.97681747516904,-0.386189800708238
1741065780,3.97699723304912,-0.386246462826219
1741065840,3.97717699707999,-0.386303112631945
1741065900,3.97735676726093,-0.386359750123501
1741065960,3.97753654359122,-0.386416375298971
1741066020,3.97771632607013,-0.386472988156439
1741066080,3.97789611469698,-0.386529588693989
1741066140,3.97807590947104,-0.386586176909707
1741066200,3.97825571039159,-0.386642752801681
1741066260,3.97843551745791,-0.386699316367991
1741066320,3.97861533066929,-0.386755867606732
1741066380,3.97879515002499,-0.386812406515982
1741066440,3.97897497552433,-0.386868933093834
1741066500,3.97915480716655,-0.386925447338374
1741066560,3.97933464495093,-0.386981949247685
1741066620,3.97951448887675,-0.387038438819863
1741066680,3.97969433894331,-0.38709491605299
1741066740,3.97987419514985,-0.387151380945159
1741066800,3.98005405749568,-0.387207833494457
1741066860,3.98023392598003,-0.387264273698974
1741066920,3.98041380060221,-0.387320701556802
1741066980,3.98059368136146,-0.387377117066026
1741067040,3.98077356825707,-0.387433520224741
1741067100,3.98095346128829,-0.387489911031036
1741067160,3.9811333604544,-0.387546289483004
1741067220,3.98131326575466,-0.387602655578733
1741067280,3.98149317718834,-0.38765900931632
1741067340,3.98167309475471,-0.387715350693853
1741067400,3.98185301845303,-0.387771679709429
1741067460,3.98203294828255,-0.387827996361137
1741067520,3.98221288424254,-0.387884300647071
1741067580,3.98239282633226,-0.387940592565326
1741067640,3.98257277455097,-0.387996872113996
1741067700,3.98275272889793,-0.388053139291175
1741067760,3.9829326893724,-0.38810939409496
1741067820,3.98311265597362,-0.388165636523442
1741067880,3.98329262870087,-0.38822186657472
1741067940,3.98347260755337,-0.388278084246886
1741068000,3.98365259253042,-0.388334289538042
1741068060,3.98383258363123,-0.388390482446279
1741068120,3.98401258085509,-0.388446662969699
1741068180,3.98419258420121,-0.388502831106397
1741068240,3.98437259366886,-0.388558986854469
1741068300,3.9845526092573,-0.388615130212017
1741068360,3.98473263096575,-0.388671261177134
1741068420,3.98491265879348,-0.388727379747923
1741068480,3.98509269273971,-0.388783485922481
1741068540,3.98527273280372,-0.388839579698909
1741068600,3.98545277898472,-0.388895661075307
1741068660,3.98563283128197,-0.388951730049773
1741068720,3.98581288969472,-0.389007786620412
1741068780,3.98599295422219,-0.389063830785317
1741068840,3.98617302486363,-0.389119862542596
1741068900,3.98635310161827,-0.389175881890351
1741068960,3.98653318448536,-0.389231888826681
1741069020,3.98671327346412,-0.389287883349687
1741069080,3.98689336855381,-0.389343865457477
1741069140,3.98707346975365,-0.389399835148152
1741069200,3.98725357706285,-0.38945579241981
1741069260,3.98743369048069,-0.389511737270564
1741069320,3.98761381000637,-0.389567669698512
1741069380,3.98779393563914,-0.38962358970176
1741069440,3.98797406737819,-0.389679497278411
1741069500,3.98815420522281,-0.389735392426576
1741069560,3.98833434917216,-0.389791275144354
1741069620,3.98851449922551,-0.389847145429855
1741069680,3.98869465538209,-0.389903003281185
1741069740,3.9888748176411,-0.389958848696451
1741069800,3.98905498600177,-0.390014681673758
1741069860,3.98923516046334,-0.390070502211216
1741069920,3.98941534102499,-0.390126310306928
1741069980,3.98959552768599,-0.390182105959009
1741070040,3.98977572044554,-0.390237889165564
1741070100,3.98995591930284,-0.390293659924703
1741070160,3.99013612425712,-0.390349418234532
1741070220,3.99031633530762,-0.390405164093167
1741070280,3.99049655245352,-0.390460897498711
1741070340,3.99067677569406,-0.390516618449277
1741070400,3.99085700502845,-0.39057232694298
1741070460,3.99103724045587,-0.390628022977926
1741070520,3.99121748197557,-0.390683706552228
1741070580,3.99139772958675,-0.390739377663999
1741070640,3.99157798328861,-0.39079503631135
1741070700,3.99175824308037,-0.390850682492393
1741070760,3.99193850896124,-0.390906316205242
1741070820,3.99211878093041,-0.390961937448012
1741070880,3.9922990589871,-0.391017546218813
1741070940,3.9924793431305,-0.391073142515763
1741071000,3.99265963335983,-0.391128726336973
1741071060,3.99283992967429,-0.39118429768056
1741071120,3.99302023207306,-0.391239856544639
1741071180,3.99320054055538,-0.391295402927325
1741071240,3.99338085512041,-0.391350936826733
1741071300,3.99356117576737,-0.391406458240983
1741071360,3.99374150249546,-0.391461967168189
1741071420,3.99392183530386,-0.391517463606466
1741071480,3.99410217419176,-0.391572947553935
1741071540,3.99428251915841,-0.391628419008714
1741071600,3.99446287020293,-0.391683877968919
1741071660,3.99464322732455,-0.391739324432669
1741071720,3.99482359052245,-0.391794758398083
1741071780,3.99500395979584,-0.391850179863281
1741071840,3.99518433514389,-0.391905588826382
1741071900,3.9953647165658,-0.391960985285508
1741071960,3.99554510406074,-0.392016369238775
1741072020,3.99572549762791,-0.39207174068431
1741072080,3.9959058972665,-0.392127099620227
1741072140,3.9960863029757,-0.392182446044654
1741072200,3.99626671475466,-0.392237779955711
1741072260,3.99644713260259,-0.392293101351517
1741072320,3.99662755651868,-0.392348410230198
1741072380,3.99680798650207,-0.392403706589876
1741072440,3.99698842255198,-0.392458990428678
1741072500,3.99716886466758,-0.392514261744719
1741072560,3.99734931284803,-0.392569520536134
1741072620,3.99752976709251,-0.392624766801043
1741072680,3.99771022740022,-0.392680000537567
1741072740,3.9978906937703,-0.392735221743836
1741072800,3.99807116620195,-0.392790430417975
1741072860,3.99825164469433,-0.392845626558109
1741072920,3.99843212924663,-0.392900810162365
1741072980,3.99861261985797,-0.392955981228871
1741073040,3.99879311652759,-0.393011139755751
1741073100,3.99897361925459,-0.393066285741137
1741073160,3.99915412803819,-0.393121419183152
1741073220,3.99933464287753,-0.393176540079927
1741073280,3.99951516377178,-0.393231648429594
1741073340,3.99969569072009,-0.393286744230276
1741073400,3.99987622372167,-0.393341827480109
1741073460,4.00005676277562,-0.393396898177217
1741073520,4.00023730788114,-0.393451956319733
1741073580,4.00041785903741,-0.393507001905786
1741073640,4.00059841624352,-0.393562034933508
1741073700,4.0007789794987,-0.393617055401033
1741073760,4.00095954880206,-0.393672063306489
1741073820,4.00114012415277,-0.39372705864801
1741073880,4.00132070555,-0.39378204142373
1741073940,4.00150129299288,-0.393837011631778
1741074000,4.00168188648059,-0.393891969270289
1741074060,4.00186248601226,-0.3939469143374
1741074120,4.00204309158705,-0.394001846831241
1741074180,4.0022237032041,-0.394056766749947
1741074240,4.00240432086257,-0.394111674091653
1741074300,4.00258494456161,-0.394166568854498
1741074360,4.00276557430038,-0.394221451036612
1741074420,4.00294621007799,-0.394276320636136
1741074480,4.00312685189362,-0.394331177651201
1741074540,4.00330749974637,-0.394386022079949
1741074600,4.00348815363544,-0.394440853920514
1741074660,4.00366881355994,-0.394495673171037
1741074720,4.003849479519,-0.394550479829651
1741074780,4.00403015151179,-0.394605273894499
1741074840,4.00421082953743,-0.394660055363715
1741074900,4.00439151359505,-0.394714824235441
1741074960,4.00457220368381,-0.394769580507817
1741075020,4.00475289980285,-0.394824324178982
1741075080,4.00493360195128,-0.394879055247077
1741075140,4.00511431012823,-0.394933773710242
1741075200,4.00529502433286,-0.394988479566617
1741075260,4.00547574456428,-0.395043172814345
1741075320,4.00565647082164,-0.395097853451567
1741075380,4.00583720310405,-0.395152521476425
1741075440,4.00601794141066,-0.395207176887063
1741075500,4.00619868574057,-0.395261819681623
1741075560,4.00637943609294,-0.395316449858249
1741075620,4.00656019246688,-0.395371067415086
1741075680,4.00674095486151,-0.395425672350275
1741075740,4.00692172327596,-0.395480264661962
1741075800,4.00710249770934,-0.395534844348291
1741075860,4.0072832781608,-0.395589411407409
1741075920,4.00746406462944,-0.395643965837462
1741075980,4.00764485711437,-0.395698507636594
1741076040,4.00782565561474,-0.395753036802954
1741076100,4.00800646012965,-0.395807553334689
1741076160,4.00818727065821,-0.395862057229941
1741076220,4.00836808719953,-0.395916548486863
1741076280,4.00854890975277,-0.395971027103602
1741076340,4.00872973831698,-0.396025493078307
1741076400,4.00891057289133,-0.396079946409127
1741076460,4.00909141347489,-0.396134387094207
1741076520,4.00927226006679,-0.396188815131703
1741076580,4.00945311266614,-0.396243230519761
1741076640,4.00963397127203,-0.396297633256532
1741076700,4.00981483588362,-0.396352023340169
1741076760,4.00999570649993,-0.396406400768821
1741076820,4.01017658312015,-0.396460765540639
1741076880,4.01035746574334,-0.396515117653779
1741076940,4.01053835436861,-0.396569457106389
1741077000,4.01071924899508,-0.396623783896621
1741077060,4.01090014962183,-0.396678098022634
1741077120,4.01108105624795,-0.396732399482576
1741077180,4.01126196887257,-0.396786688274605
1741077240,4.01144288749478,-0.396840964396875
1741077300,4.01162381211368,-0.39689522784754
1741077360,4.01180474272834,-0.396949478624752
1741077420,4.0119856793379,-0.39700371672667
1741077480,4.0121666219414,-0.39705794215145
1741077540,4.01234757053799,-0.397112154897249
1741077600,4.01252852512672,-0.397166354962221
1741077660,4.01270948570672,-0.397220542344525
1741077720,4.01289045227703,-0.397274717042318
1741077780,4.01307142483678,-0.397328879053758
1741077840,4.01325240338504,-0.397383028377006
1741077900,4.0134333879209,-0.397437165010219
1741077960,4.01361437844347,-0.397491288951552
1741078020,4.0137953749518,-0.397545400199171
1741078080,4.01397637744499,-0.397599498751233
1741078140,4.01415738592211,-0.397653584605899
1741078200,4.01433840038227,-0.397707657761329
1741078260,4.01451942082453,-0.397761718215686
1741078320,4.01470044724798,-0.397815765967128
1741078380,4.01488147965169,-0.39786980101382
1741078440,4.01506251803473,-0.397923823353923
1741078500,4.01524356239622,-0.397977832985603
1741078560,4.01542461273518,-0.39803182990702
1741078620,4.01560566905073,-0.398085814116338
1741078680,4.01578673134192,-0.39813978561172
1741078740,4.01596779960782,-0.398193744391333
1741078800,4.01614887384751,-0.398247690453341
1741078860,4.01632995406007,-0.398301623795908
1741078920,4.01651104024457,-0.398355544417202
1741078980,4.01669213240005,-0.398409452315385
1741079040,4.01687323052563,-0.398463347488629
1741079100,4.01705433462033,-0.398517229935096
1741079160,4.01723544468322,-0.398571099652955
1741079220,4.01741656071339,-0.398624956640373
1741079280,4.01759768270988,-0.398678800895521
1741079340,4.01777881067177,-0.398732632416563
1741079400,4.01795994459813,-0.398786451201671
1741079460,4.01814108448798,-0.398840257249013
1741079520,4.01832223034042,-0.398894050556759
1741079580,4.0185033821545,-0.39894783112308
1741079640,4.01868453992927,-0.399001598946145
1741079700,4.01886570366379,-0.399055354024125
1741079760,4.01904687335711,-0.399109096355192
1741079820,4.01922804900829,-0.399162825937518
1741079880,4.0194092306164,-0.399216542769272
1741079940,4.01959041818046,-0.399270246848633
